GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
NGA,Nigeria,NGA.12_1,Edo,,,State,State,,NG.ED,1887.456755,1887.609149,1887.803711,1887.630544,1887.758169,1887.727268,1887.322213,1887.770007,1887.822077,1887.656424,2422.952706,1887.359199,2121.078159,1932.0839,2063.755021,2012.919264,1446.112998,1730.29578,1919.326614,1800.068751,2108.288333,1787.89846,1692.41658,1398.058884,1448.823855,1739.53807,2096.1478,1924.738264,1659.069049,1773.275192,1930.594579,1478.933129,1622.765012,1849.165497,1662.408987,1533.991085,1940.474847,1888.798233,1965.302251,1987.857512,1909.346434,1545.86751,1832.938641,2007.659431,1900.362617,1618.528981,1774.169085,1741.376412,1916.587293,1842.876346,1918.392259,1622.730174,2045.534995,1680.899838,1503.042366,1395.260603,1846.172455,1677.715213,2216.894054,1472.029641,1797.562273,2023.784178,1695.286775,2107.73396,2009.400705,1722.257711,2307.146282,1586.298258,1836.980462,1968.889459,1896.075496,1822.868522,2173.865713,1639.272078,2440.481419,1976.686791,1861.148021,1994.374816,2034.775715,1882.456538,1882.352004,1565.585742,1791.41415,1937.359933,1930.041831,2037.162216,1517.105711,2099.089793,1962.085574,2072.51099,1711.739384,1748.099613,1492.118288,1447.490566,1657.180063,1410.121769,1899.312768,1942.840306,1844.58201,2093.907682,2274.119848,1821.418466,1675.439395,2082.907629,2366.04177,2089.706296,2013.448182,1772.98133,2053.596356,1927.239753,1838.946851,2172.858994,1647.261506,2017.141292,1723.943455,2090.767869,2206.60971,2222.845404,1916.053418,2204.748435,2226.005927,2034.274135,1600.635228,2118.186731,1631.009047,1770.329183,1750.389849,2079.273783,1973.262011
NGA,Nigeria,NGA.13_1,Ekiti,,,State,State,,NG.EK,1427.879841,1428.105056,1428.369725,1428.134625,1428.304846,1428.262221,1427.735553,1428.319647,1428.384416,1428.175127,1931.45702,1427.090527,1469.078747,1409.838469,1564.546056,1344.764338,1229.167599,1402.867412,1662.38232,1433.659372,1529.843536,1388.382506,1224.20062,1052.221262,1270.259462,1472.38811,1723.232822,1566.197381,1161.91399,1183.913557,1472.134233,1364.185948,1312.457038,1314.665744,1253.698381,1165.289143,1554.362912,1374.132239,1424.62024,1485.408577,1533.14254,1228.77456,1917.213672,1768.821315,1450.858657,1182.781637,1309.646084,1179.650922,1461.089247,1364.392809,1483.947719,1192.500084,1329.228164,1327.769568,1115.96944,1060.052927,1492.958079,1176.482776,1594.18554,1238.548271,1520.067459,1406.115115,1435.823673,1585.765377,1552.720957,1141.161164,1928.031441,1104.754858,1357.126617,1375.093781,1230.022695,1581.217531,1869.214104,1199.648178,1490.466863,1459.35122,1153.407609,1970.910129,1522.177117,1245.245591,1297.453034,1183.574134,1372.070861,1397.858777,1443.574491,1215.520426,1112.707614,1649.628931,1443.35489,1465.239824,1358.610034,1309.080821,1278.501109,1458.183662,1663.109471,1206.127838,1389.5824,1484.000898,1383.306392,1487.805115,1858.656555,1421.645278,1271.221647,1192.743973,1720.41559,1358.672794,1451.363539,1415.53902,1457.606351,1427.489103,1049.194447,1477.413445,1190.021904,1451.820115,1302.014383,1408.547422,1491.238316,1531.679659,1361.919782,1446.889719,1424.803771,1504.086663,1183.014665,1618.796368,1256.967587,1583.84081,1318.65028,1328.604798,1648.635357
NGA,Nigeria,NGA.14_1,Enugu,,,State,State,,NG.EN,1720.372628,1720.372628,1720.372628,1720.372628,1720.282156,1720.282156,1720.372628,1720.431722,1720.332316,1720.368849,1855.899822,1720.482402,2216.063057,1953.979858,2360.627105,2056.078458,1584.30723,1734.791525,2200.333431,1624.199075,1697.092592,1584.126044,1588.209633,1559.590027,1816.766816,1690.754125,1688.589081,1813.665823,1569.959145,2635.052898,1835.27672,1523.520769,1563.015927,1717.961624,1923.474354,1582.920625,1408.905751,1921.896208,1546.866447,1789.893241,1995.37066,1548.255791,1920.415406,2018.787858,1730.986242,1545.27456,1615.672368,1839.152341,1993.550004,1908.574261,2003.361091,1765.226787,1639.13062,1697.957159,1523.944672,1506.341331,2038.076116,1954.458116,1964.916627,1575.635431,1578.78651,1876.582397,1691.082799,2032.951723,1839.763077,1638.880547,1905.622282,1381.497266,1663.345228,1965.233493,1378.032826,1855.248231,1982.752789,1572.394752,1833.77991,1644.351301,1667.486576,1657.36723,1769.494703,1719.400535,1874.907895,1830.244005,1673.507514,1919.388045,1494.114535,1816.936906,1510.475681,1938.558644,1845.342527,1995.187953,1758.431092,1700.343105,1044.110486,1774.335854,1829.667745,1474.648044,1534.372067,1538.444603,1710.931622,1987.160339,2024.027779,1534.525758,1586.294914,1594.550448,2194.873452,1898.231856,2190.608753,1467.76997,1682.270264,1981.130646,1659.014049,1735.498905,1841.657668,1685.601384,1714.447731,2091.995625,1886.7812,1814.281155,1838.587802,1679.58739,1712.064481,2032.447992,1330.838247,1543.790484,1157.925108,1648.528003,1308.228446,1923.99931,1788.734774
NGA,Nigeria,NGA.15_1,Federal Capital Territory,Abuja,,State,State,,NG.FC,1390.396244,1390.396244,1390.396244,1390.396244,1390.396244,1390.396244,1390.396244,1390.396244,1390.396244,1390.396244,1736.645986,1390.396244,1658.790009,1420.06734,1604.872551,1641.374576,1259.004211,1464.300988,1959.119436,1484.345766,1381.3464,1496.010193,1248.258381,1312.330677,1584.478319,1819.080952,1583.453716,1614.291451,1412.503698,1654.95841,1627.990615,1423.0692,1491.60439,1838.622443,1514.426699,1344.702101,1937.933188,1696.634329,1630.744003,1721.592912,1575.872586,1323.217122,1588.141269,1791.000363,1300.609327,1339.658486,1305.738278,1330.504546,1473.033054,1357.634346,1377.941094,1222.019533,1290.430897,1261.13695,1381.731327,1237.83357,1604.42735,1481.536166,1511.514681,1318.539788,1456.834769,1251.645815,1421.258497,1592.608066,1513.607514,1128.641351,1580.209786,1256.080355,1316.837372,1472.267843,1324.003219,1618.306847,1424.568721,1506.555134,1323.30318,1558.073716,1369.242432,1430.257703,1574.610845,1335.484537,1427.857064,1404.686235,1212.631872,1376.89735,1519.366874,1315.893167,1331.951168,1685.464308,1402.569168,1330.043985,1257.447426,1342.157055,1214.34131,1219.485249,1422.870566,1488.415972,1314.63393,1241.75789,1249.822536,1369.593771,1475.497158,1315.03706,1425.792259,1553.568134,1300.360903,1363.767844,1325.706075,1373.588013,1635.592876,1186.233775,1338.088395,1852.992864,1500.145919,1476.416819,1375.875136,1344.866819,1389.771957,1192.358742,1461.135379,1548.331254,1010.45713,1473.008132,932.5541795,1272.579131,819.3961829,1389.807792,1054.964319,1133.868562,1251.629023
NGA,Nigeria,NGA.16_1,Gombe,,,State,State,,NG.GO,865.7042077,865.7042077,865.7042077,865.7042077,865.7042077,865.7042077,865.7042077,865.7042077,865.7042077,865.7042077,865.7042077,865.7042077,865.7042077,865.7042077,865.7252999,850.7699014,769.2078878,1105.798479,971.6512677,830.363681,977.0413986,781.0623688,671.2528205,796.3498386,689.7220292,1045.64309,766.5421593,926.4371943,903.4695394,812.6356881,897.1284742,914.8439113,1009.69495,1062.846656,841.1784274,957.9470271,935.6875118,868.8343942,959.2023722,817.8390173,682.4333685,1076.488428,931.1594194,901.6623395,965.5668922,1124.305099,841.0977786,950.8386245,932.1789438,937.0579082,943.2782966,844.4330488,1026.756315,768.9111477,827.1814198,1118.781522,782.4189361,927.4808684,666.0448362,852.2224933,832.9131657,992.0594346,970.7039594,1013.196108,853.7075626,834.5691699,991.4938308,989.8647339,920.3363213,1038.279596,902.7048498,1008.097503,1008.369829,1072.914151,777.5588719,751.5691793,955.0846723,966.6884935,908.5802827,761.1845866,807.1588547,811.3161657,666.9926852,928.5281053,854.0945062,912.6585913,665.6691739,856.432148,832.588747,908.2712331,954.106693,753.8008776,676.74033,684.0076896,691.218834,895.3663088,591.6722141,995.037926,860.1926507,679.449429,769.7307976,896.287004,871.7937336,907.4015907,803.5098663,898.9036987,819.7306981,958.5644705,976.0289394,834.9122828,950.2568014,703.5736734,848.4840837,776.9705899,863.68073,890.3188815,803.1788664,757.022392,908.590062,934.3986519,625.3534574,961.6635138,615.3760578,751.4398179,665.0596066,1008.971656,780.9287008,864.0836517,1084.860436
NGA,Nigeria,NGA.17_1,Imo,,,State,State,,NG.IM,2230.848263,2230.848263,2230.848263,2230.848263,2225.982161,2225.982161,2230.848263,2233.957228,2228.665019,2230.733978,1939.996409,2236.573421,2868.815586,2695.435163,3391.533652,2917.067642,1964.179408,2291.227354,2522.487043,2153.605803,2630.010047,2013.432662,2393.280236,2020.208685,2714.030402,2181.460621,2352.213373,2470.503738,1856.82254,2647.299707,2206.713272,1818.510121,1922.626219,2272.468648,2324.843878,1926.27981,2447.791901,2494.854558,2348.393663,2335.913994,2630.16101,2260.736281,2594.157069,2524.663095,2482.278575,2202.643749,1971.354188,2411.387479,2772.007248,2444.11841,2512.90683,2367.133921,2382.650831,2366.626474,2137.769679,2124.693091,2444.033652,2150.012071,2295.212533,1931.181806,1999.67964,2504.593004,1940.550366,2422.264416,2436.665258,2091.679675,2501.759169,1810.076854,2418.856527,2822.328493,2162.408373,2542.449422,2094.360193,2296.775589,2478.917698,2495.612541,2326.659301,2102.857427,2575.522265,2257.070725,1989.710855,2174.929851,1809.661457,2323.247065,2062.815883,2361.890105,1984.940548,2301.814825,2523.479871,2277.889137,2327.675588,2230.458748,1624.242232,2080.311147,2267.238222,2044.552812,2007.364631,2406.456539,2351.112377,2566.852488,2431.272441,2269.779028,2131.039987,2512.495948,2588.049327,2512.980807,2232.662444,1704.367606,2380.847846,2408.570359,2176.437864,2286.74689,2274.525228,1733.311479,2358.082503,2734.195285,2358.231771,2506.270529,2674.638212,2206.441762,2321.619689,2455.721075,1974.18937,2092.775526,1647.231848,2430.287728,1775.287608,2580.84524,2378.068891
NGA,Nigeria,NGA.18_1,Jigawa,,,State,State,,NG.JI,586.910458,586.910458,586.910458,586.910458,586.910458,586.910458,586.910458,586.910458,586.910458,586.910458,586.910458,586.910458,586.910458,586.910458,631.4126201,671.2740777,520.0984832,635.6225454,831.7682883,479.16625,665.1128355,463.2014402,310.6344066,537.0794215,577.1961739,765.0869492,589.0552271,755.5337644,550.1388122,739.5410125,608.5417723,680.8340328,608.0173208,639.6120868,640.0625989,504.7347642,581.7624686,637.8362522,621.7512739,696.1997202,719.1543362,790.5917959,657.3655909,577.5009406,682.1304999,788.1405366,559.4155904,733.1272635,660.2303265,568.465568,529.0795447,479.9924498,686.4884066,445.6511901,755.7484666,911.4498953,604.4584195,546.4649559,403.3759951,689.7777778,588.0569017,761.8930743,617.1999501,873.396739,750.8690622,599.7999022,733.1796863,725.7472364,610.5097619,553.769723,748.5200724,781.7898268,682.6645378,681.0063369,627.9692084,573.8780056,593.5593237,525.5841733,536.9478142,570.4439495,540.593161,410.3562558,305.7760998,589.4485143,575.8279971,539.2359393,508.6963559,638.3350677,595.0417734,644.5406535,529.7594306,518.4128842,407.9242302,390.6923497,474.8196422,482.4965041,346.2845918,689.3349323,529.8165164,483.9750738,607.9539242,622.6914026,526.5617655,660.2871583,517.1227114,645.7665851,721.1950227,925.6483486,767.9247204,601.7632755,868.2183974,560.8491214,813.7824548,617.6476987,755.2881203,698.3207903,667.3724027,729.8299439,699.3032927,689.0902734,752.0414255,829.4615716,584.7104185,483.9490498,559.6905739,577.6585863,590.8036998,602.4500305,659.3067718
NGA,Nigeria,NGA.19_1,Kaduna,,,State,State,,NG.KD,1222.989533,1222.989533,1222.989533,1222.989533,1222.989533,1222.989533,1222.989533,1222.989533,1222.989533,1222.989533,1232.316867,1222.989533,1230.1071,1223.787857,1353.99642,1336.641424,1050.795814,1292.48723,1545.948607,1142.414347,1342.441207,1145.97938,1207.648788,1061.379798,1473.67131,1373.214856,1314.342356,1163.170746,1100.980687,1347.320409,1374.059536,1177.619587,1265.750279,1311.646666,1476.639134,1550.380564,1376.652834,1297.462992,1375.930967,1415.267743,1303.597887,1124.355654,1132.690747,1323.55154,1441.758859,1275.7069,1130.485631,1208.791629,1522.55696,1205.511855,1234.191988,1180.959384,1333.731933,1112.376347,1268.758472,1372.367954,1245.187766,1316.618082,1070.72531,1063.977053,1426.565905,1269.867393,1216.492287,1433.108658,1509.685007,1067.440753,1588.159172,1082.227122,1260.094538,1310.718163,988.5145875,1393.847543,1360.631561,1264.625432,1191.382139,1299.085183,1191.990923,1308.054636,1420.81227,1045.999315,1247.739913,1224.635898,1164.939724,1323.624352,1267.85202,1261.263552,1056.967242,1443.205992,1323.564603,1132.362964,1162.02073,1206.267686,944.97374,1100.329962,1191.632952,1110.509931,1152.809664,1181.567068,1029.949667,1071.648779,1331.493619,1128.303472,1174.275543,1197.092671,1059.386652,1233.92111,1274.517857,1229.508732,1233.368957,1180.576178,1235.053118,1329.588461,1395.372379,1301.207547,1068.37007,1090.273885,1140.959894,1001.274538,1193.602521,1330.633524,1068.315918,1392.486081,882.3272778,1145.885999,864.089523,1333.257616,1041.494747,1060.598371,1173.989208
NGA,Nigeria,NGA.20_1,Kano,,,State,State,,NG.KN,868.854613,868.854613,868.854613,868.854613,868.854613,868.854613,868.854613,868.854613,868.854613,868.854613,868.854613,868.854613,868.854613,868.854613,963.1255377,987.8040477,688.1114246,922.1077684,1215.071744,731.3243374,1027.401992,763.6077257,594.47327,757.95953,905.6555812,1021.128607,902.2135963,1005.472812,832.4687325,1077.959858,918.231689,942.079999,862.5064211,878.4325271,950.0751884,815.5568883,852.980507,891.802957,886.7397013,1018.11551,1047.038504,1011.028883,882.1355324,872.9085441,970.2153888,1004.071274,786.2175733,1093.1088,932.8476297,847.5499312,861.949513,693.5002185,886.9257302,626.6826207,1020.110247,1076.298719,840.7360475,797.4237322,689.2327024,905.7482739,870.5808091,1033.072618,776.3935941,1151.871887,1112.226109,792.6185182,1076.704236,863.3312644,1012.391747,843.5384946,786.2695134,1165.294853,825.5917706,844.5898181,915.160029,850.4941754,832.6998923,703.6384635,837.7756612,890.0977475,766.1447863,676.7404457,529.7330869,767.5064654,769.9289805,704.3466826,791.8309171,998.7803071,807.9659941,894.3603827,671.9569377,704.3459406,552.5983078,589.7423888,730.0920207,725.0583074,608.9813769,1039.767668,722.1743712,636.5698926,1081.557823,913.0239863,877.803683,823.1126057,745.8794791,1069.322064,1223.270789,1612.77705,1220.782837,1053.349203,1478.981927,923.3557042,1302.785431,1187.689464,1175.216837,1194.116376,1130.129798,1281.367226,1118.203613,1092.901387,1190.757536,1093.519399,837.6598177,759.5805858,807.1295042,833.0857126,858.5506381,776.911995,867.9584723
NGA,Nigeria,NGA.21_1,Katsina,,,State,State,,NG.KT,731.3625359,731.3625359,731.3625359,731.3625359,731.3625359,731.3625359,731.3625359,731.3625359,731.3625359,731.3625359,731.3625359,731.3625359,731.3625359,731.3625359,817.0723733,915.9701862,611.8093059,742.8926592,1046.007432,603.0609383,841.1748079,612.7777305,496.9950599,615.3831995,783.4976542,869.4792342,746.3406153,861.5509598,681.6088343,929.2526882,791.2364124,944.299025,717.6250641,844.9953823,823.5822096,759.9506817,892.3472502,796.9506843,757.7056719,892.1180726,814.2537844,792.1676093,829.4741251,787.5660795,940.4744195,817.1209876,787.3789102,872.4115125,986.960476,729.1239525,712.0149293,606.5770653,802.1414448,607.3975758,920.6279732,981.1942363,756.5663755,754.0812839,623.5986389,812.6846304,765.4341278,884.3474093,797.7920151,1029.581051,881.0027762,735.0972795,988.4183894,842.5664779,860.8435653,792.3132485,754.0028162,898.6708544,854.2123142,882.4053714,760.582367,813.2742152,746.2234841,711.0441851,689.8260125,703.3145535,640.2329485,593.1755159,529.4788785,746.1025328,677.9515006,695.1317393,653.7628781,832.4261281,834.6370215,747.5945346,641.7612437,616.9044859,531.6188865,551.7252451,637.1418263,651.2626938,545.5517898,810.4382761,705.6042578,593.8702175,730.3879138,731.1634817,651.5524957,815.6294463,626.2316885,653.2104969,736.9969778,824.2865498,694.808006,799.5585514,852.2352925,747.9671596,942.7182942,798.2624747,782.8677321,821.5643289,767.2579779,716.0327631,726.0439269,932.7975703,866.5196738,883.8419316,709.5802549,646.4131516,662.1576978,752.6672892,771.2647718,722.1072259,771.843262
NGA,Nigeria,NGA.22_1,Kebbi,,,State,State,,NG.KE,817.8097333,817.8097333,817.8097333,817.8097333,817.8097333,817.8097333,817.8097333,817.8097333,817.8097333,817.8097333,817.9267065,817.8097333,817.8097333,817.8097333,794.6419668,875.4436368,693.8460127,717.6414611,949.4328004,748.3647608,883.7539314,666.5389462,611.6142118,734.4813013,847.0052774,837.153328,726.3422025,937.0435648,893.6244266,913.779536,1011.911643,983.1174538,827.4897108,1028.747998,1071.87598,685.7376922,1038.544563,903.1420469,964.8792401,943.385244,888.0369483,811.9978932,874.70014,897.6698837,879.5655027,993.2433389,757.0237766,878.1071271,993.5664966,808.4040381,737.7746726,670.5742454,898.260451,802.2489833,965.5736189,908.0018809,704.4820411,786.8387466,743.9693839,872.8060753,996.9266518,844.8937848,1015.628248,1050.574031,906.7014424,811.9711567,973.3600258,758.9669853,896.684542,913.4977123,755.268348,923.6428401,861.9167056,946.9521249,857.4328129,790.6735359,804.8241248,794.1596031,878.6533964,763.360299,779.3979508,731.250976,583.2296033,876.9161779,932.6498607,788.6826896,780.1868695,829.6328827,804.8673368,776.2044735,820.5058497,790.135298,617.4692376,656.0187021,703.3167242,819.5177959,611.6068419,865.2479024,766.3436133,686.9334169,945.6798008,770.7696594,753.8357067,1162.152765,778.0403282,816.1258256,789.1438086,787.896997,1028.964904,789.5670326,880.3120908,804.9130625,974.6384391,749.0231736,831.7686789,856.7139575,812.1599487,898.2879315,901.88421,950.8930069,767.6047789,817.4269613,711.1066283,721.9517616,718.837447,822.9576424,908.7602074,1059.676803,1024.628334
NGA,Nigeria,NGA.23_1,Kogi,,,State,State,,NG.KO,1252.083059,1252.083059,1252.083059,1252.083059,1252.083059,1252.083059,1252.083059,1252.083059,1252.083059,1252.083059,1720.12928,1252.078075,1614.135472,1303.708048,1495.040866,1415.435511,1054.163188,1233.5572,1731.019379,1262.494395,1186.973269,1281.800485,1012.002211,1106.761859,1288.969897,1567.918663,1324.499899,1467.07203,1262.104496,1577.403412,1418.768839,1284.682942,1231.108547,1601.426429,1325.007427,1116.107746,1774.23511,1592.618913,1307.771443,1405.036139,1173.947058,1191.485403,1374.86893,1762.844824,1164.11981,1054.706205,1067.236757,1135.942871,1384.547327,1094.110486,1180.185245,994.0036699,1027.856004,1124.358175,1110.337035,974.6620446,1267.090428,1502.637724,1428.17608,1086.986162,1212.757161,1092.980937,1365.209844,1542.221449,1452.78027,1027.115468,1363.226333,1085.057335,1080.258723,1371.655995,1103.057839,1357.002039,1483.529701,1181.95126,1233.479385,1380.845241,1122.711705,1336.014642,1414.308366,1282.4601,1409.157035,1228.487592,1133.295066,1296.882001,1259.494986,1179.898205,1006.564993,1517.837281,1267.346603,1268.117991,1242.870594,1056.63741,884.5903403,1278.418157,1186.445473,1235.044303,1213.112883,1255.576846,1431.706993,1267.614778,1539.469117,1054.570134,1124.149888,1206.841327,1424.652145,1298.291293,1458.05339,1132.830555,1629.642776,1185.883275,1100.70334,1309.491064,1051.894121,1339.77409,1082.720481,1584.519496,1478.325143,1332.399461,1555.80991,1154.362923,1093.874347,1369.75472,836.7578229,1165.823346,871.5063439,1266.861014,965.2602196,1151.892024,1189.912544
NGA,Nigeria,NGA.24_1,Kwara,,,State,State,,NG.KW,1142.270741,1143.296465,1143.812003,1143.290776,1143.635596,1143.474377,1142.707183,1143.455569,1143.58634,1143.249295,1530.042698,1140.894892,1119.161984,1115.311787,1249.279734,1203.85941,1132.032497,1242.76626,1397.471628,1125.071175,1205.546423,1064.131719,1011.321979,749.6632797,1021.231868,1263.756713,1500.434444,988.2975582,897.2787673,1135.940394,1329.276592,1109.433284,1302.523742,1340.62583,1287.369276,1261.879315,1336.632732,1205.688951,1304.941872,1198.780869,1309.727926,1091.27322,1376.409993,1201.981108,1245.979535,1049.042066,1180.23063,1053.082231,1316.06647,1264.873933,1109.865425,1037.582211,1016.749102,1186.919079,1014.845096,869.7488628,1294.380855,1084.084877,1280.780971,1061.181882,1324.293823,1168.706753,1337.778607,1284.326296,1400.25301,1082.080492,1392.532293,1019.478342,1184.436466,1389.078781,964.7253539,1372.235932,1369.954031,1066.58494,1114.565975,1187.176018,1102.202396,1442.184655,1277.236848,963.1228317,1024.385184,982.753625,1178.266121,1044.430775,1085.572665,991.4509921,948.4963571,1166.022476,1076.518076,1114.504423,1092.952624,1063.212766,906.4780167,1235.762938,1133.067796,1053.748991,1067.694037,1070.673345,966.8227486,1016.68845,1355.192913,966.9190607,1055.290772,1165.68802,1229.412782,985.7196282,1134.541531,1311.972086,1324.259937,1070.850653,869.0861728,1007.074195,1114.735936,1221.742105,1103.313786,1159.622541,1176.432624,1246.050077,1235.590311,1014.273015,1002.097203,1143.689618,931.5641408,1237.407925,973.9754417,1113.519654,1240.762717,1075.25324,1285.392386
